"time" "N1" "N2" "N3" "N4" "N5" "R1" "R2" "R3" "R4" "R5"
"3683" 1920.25 13.3767 27.0457 34.8295 9.5161 34.6807 0.1772 0.2538 0.6679 0.149 0.0977
"3684" 1920.5 13.2864 27.014 35.3304 9.5815 34.2501 0.1616 0.2514 0.6838 0.1504 0.0974
"3685" 1920.75 13.1947 26.9782 35.8322 9.6518 33.8203 0.1459 0.2488 0.6995 0.1518 0.097
"3686" 1921 13.1018 26.9383 36.3334 9.7271 33.3916 0.1303 0.2461 0.7151 0.1532 0.0968
"3687" 1921.25 13.0169 26.9147 36.7297 9.8096 32.9853 0.1199 0.2473 0.735 0.156 0.0998
"3688" 1921.5 12.9453 26.9258 37.0032 9.9021 32.6269 0.1138 0.2497 0.7546 0.159 0.1033
"3689" 1921.75 12.8595 26.913 37.2088 10.0072 32.3341 0.1108 0.254 0.7744 0.1631 0.1092
"3690" 1922 12.7619 26.8723 37.3744 10.1268 32.1179 0.1086 0.2572 0.79 0.1672 0.1148
"3691" 1922.25 12.6551 26.8089 37.5069 10.2603 31.9686 0.1068 0.2588 0.8013 0.1709 0.1198
"3692" 1922.5 12.5409 26.7265 37.6112 10.4042 31.8762 0.1053 0.2592 0.8091 0.1744 0.1243
"3693" 1922.75 12.4213 26.6297 37.6936 10.545 31.8359 0.1042 0.2591 0.814 0.1778 0.1286
"3694" 1923 12.2977 26.5212 37.758 10.6821 31.8426 0.1032 0.2582 0.8161 0.181 0.1325
"3695" 1923.25 12.1709 26.4027 37.8065 10.8159 31.8905 0.1023 0.2568 0.8157 0.184 0.1359
"3696" 1923.5 12.0415 26.2755 37.841 10.9469 31.9748 0.1016 0.2547 0.813 0.1868 0.1389
"3697" 1923.75 11.91 26.1408 37.8628 11.0754 32.0911 0.1009 0.2521 0.8083 0.1894 0.1416
"3698" 1924 11.777 25.9996 37.8735 11.2017 32.2356 0.1003 0.249 0.8019 0.1918 0.1439
"3699" 1924.25 11.6427 25.8526 37.874 11.3261 32.4048 0.0998 0.2455 0.7938 0.1941 0.1459
"3700" 1924.5 11.5076 25.7008 37.8656 11.4489 32.5958 0.0993 0.2415 0.7843 0.1963 0.1477
"3701" 1924.75 11.3719 25.5447 37.849 11.5703 32.8059 0.0989 0.2373 0.7736 0.1983 0.1492
"3702" 1925 11.236 25.385 37.8252 11.6904 33.0327 0.0985 0.2326 0.7618 0.2002 0.1504
"3703" 1925.25 11.1 25.2222 37.7949 11.8096 33.274 0.0981 0.2278 0.749 0.202 0.1515
"3704" 1925.5 10.9643 25.0569 37.7587 11.9279 33.5277 0.0978 0.2226 0.7353 0.2037 0.1524
"3705" 1925.75 10.8288 24.8894 37.7174 12.0456 33.7922 0.0975 0.2172 0.721 0.2052 0.1531
"3706" 1926 10.694 24.7201 37.6715 12.1627 34.0657 0.0973 0.2116 0.706 0.2067 0.1536
"3707" 1926.25 10.5598 24.5495 37.6215 12.2795 34.3467 0.0971 0.2059 0.6904 0.2081 0.154
"3708" 1926.5 10.4263 24.3779 37.5678 12.3961 34.6339 0.0969 0.1999 0.6744 0.2094 0.1543
"3709" 1926.75 10.2939 24.2054 37.511 12.5125 34.9262 0.0967 0.1938 0.6581 0.2107 0.1545
"3710" 1927 10.1624 24.0325 37.4514 12.629 35.2221 0.0966 0.1876 0.6414 0.2118 0.1545
"3711" 1927.25 10.032 23.8593 37.3894 12.7456 35.5209 0.0964 0.1813 0.6244 0.2129 0.1545
"3712" 1927.5 9.9028 23.6861 37.3253 12.8625 35.8215 0.0963 0.1749 0.6073 0.214 0.1544
"3713" 1927.75 9.7748 23.513 37.2594 12.9797 36.123 0.0962 0.1684 0.5901 0.215 0.1542
"3714" 1928 9.6481 23.3402 37.1921 13.0973 36.4247 0.0961 0.1619 0.5728 0.216 0.154
"3715" 1928.25 9.5228 23.1679 37.1235 13.2155 36.7259 0.0961 0.1552 0.5554 0.2169 0.1537
"3716" 1928.5 9.3989 22.9962 37.0539 13.3343 37.026 0.096 0.1486 0.538 0.2177 0.1534
"3717" 1928.75 9.2763 22.8253 36.9836 13.4538 37.3243 0.096 0.1419 0.5207 0.2186 0.1531
"3718" 1929 9.1552 22.6552 36.9126 13.574 37.6203 0.0959 0.1351 0.5034 0.2194 0.1527
"3719" 1929.25 9.0356 22.4861 36.8412 13.6951 37.9137 0.0959 0.1284 0.4863 0.2201 0.1523
"3720" 1929.5 8.9174 22.318 36.7695 13.8171 38.2039 0.0959 0.1216 0.4693 0.2209 0.1518
"3721" 1929.75 8.801 22.1516 36.6988 13.93 38.4922 0.0961 0.1155 0.4529 0.2218 0.1518
"3722" 1930 8.6873 21.99 36.6345 14.0129 38.7872 0.0965 0.1108 0.4373 0.2229 0.1524
"3723" 1930.25 8.5774 21.8183 36.5668 14.0717 39.0983 0.0977 0.108 0.4228 0.2245 0.1544
"3724" 1930.5 8.4758 21.6322 36.4742 14.119 39.4326 0.1004 0.1069 0.4093 0.2265 0.158
"3725" 1930.75 8.386 21.443 36.3732 14.1628 39.7623 0.1037 0.1066 0.3968 0.2285 0.1622
"3726" 1931 8.3084 21.2526 36.2673 14.2046 40.0882 0.1071 0.1062 0.3844 0.2302 0.1665
"3727" 1931.25 8.2428 21.0612 36.1565 14.2444 40.4104 0.1107 0.1059 0.3721 0.2317 0.1707
"3728" 1931.5 8.1892 20.8687 36.041 14.2822 40.7288 0.1144 0.1056 0.3599 0.2329 0.1749
"3729" 1931.75 8.1476 20.6753 35.9209 14.3179 41.0433 0.1182 0.1052 0.3478 0.2339 0.1791
"3730" 1932 8.1181 20.4811 35.7961 14.3516 41.3538 0.1221 0.1049 0.3358 0.2346 0.1833
"3731" 1932.25 8.1006 20.286 35.6668 14.3832 41.6602 0.1261 0.1046 0.3239 0.2351 0.1875
"3732" 1932.5 8.0953 20.0902 35.5331 14.4127 41.9622 0.1303 0.1043 0.3122 0.2353 0.1916
"3733" 1932.75 8.1022 19.8937 35.3948 14.4402 42.2598 0.1345 0.1039 0.3005 0.2352 0.1958
"3734" 1933 8.1216 19.6966 35.2521 14.4655 42.5528 0.1389 0.1036 0.289 0.2349 0.1999
"3735" 1933.25 8.1535 19.4988 35.105 14.4887 42.8409 0.1434 0.1033 0.2777 0.2343 0.2039
"3736" 1933.5 8.1983 19.3004 34.9534 14.5096 43.1241 0.148 0.1029 0.2665 0.2335 0.208
"3737" 1933.75 8.2563 19.1015 34.7974 14.5283 43.4019 0.1527 0.1026 0.2554 0.2323 0.212
"3738" 1934 8.3277 18.902 34.6369 14.5448 43.6743 0.1575 0.1023 0.2445 0.2309 0.216
"3739" 1934.25 8.4131 18.7019 34.4719 14.5588 43.9408 0.1624 0.1019 0.2337 0.2291 0.2199
"3740" 1934.5 8.5128 18.5013 34.3023 14.5705 44.2013 0.1674 0.1015 0.2231 0.2271 0.2238
"3741" 1934.75 8.6275 18.3001 34.1281 14.5797 44.4552 0.1725 0.1012 0.2127 0.2247 0.2277
"3742" 1935 8.7577 18.0983 33.9491 14.5863 44.7024 0.1778 0.1008 0.2025 0.222 0.2315
"3743" 1935.25 8.8985 17.8964 33.7662 14.5906 44.9436 0.1832 0.1006 0.1927 0.2192 0.2354
"3744" 1935.5 9.041 17.6957 33.5822 14.594 45.183 0.1887 0.1004 0.1831 0.2163 0.2394
"3745" 1935.75 9.1853 17.4964 33.3975 14.5966 45.421 0.1942 0.1003 0.1735 0.2134 0.2433
"3746" 1936 9.3312 17.2985 33.2121 14.5984 45.6576 0.1997 0.1002 0.1639 0.2104 0.2472
"3747" 1936.25 9.4789 17.1021 33.026 14.5994 45.8928 0.2053 0.1001 0.1544 0.2074 0.251
"3748" 1936.5 9.6283 16.907 32.8392 14.5995 46.1265 0.2108 0.1 0.1449 0.2044 0.2548
"3749" 1936.75 9.7794 16.7134 32.6518 14.5989 46.3587 0.2164 0.0998 0.1354 0.2013 0.2586
"3750" 1937 9.9323 16.5212 32.4638 14.5974 46.5893 0.2219 0.0997 0.126 0.1982 0.2623
"3751" 1937.25 10.0796 16.3309 32.2762 14.5956 46.82 0.2276 0.0999 0.117 0.1953 0.2662
"3752" 1937.5 10.1946 16.1495 32.0709 14.5903 47.0619 0.2352 0.1028 0.1108 0.1941 0.2723
"3753" 1937.75 10.2969 16.0044 31.8342 14.5714 47.2825 0.2454 0.1094 0.1098 0.1944 0.2807
"3754" 1938 10.3957 15.9008 31.5881 14.5471 47.4851 0.2557 0.1157 0.1089 0.1946 0.2878
"3755" 1938.25 10.4916 15.8347 31.3341 14.518 47.6714 0.266 0.1217 0.1082 0.1947 0.2938
"3756" 1938.5 10.5847 15.8029 31.0732 14.4844 47.8429 0.2763 0.1273 0.1075 0.1947 0.2988
"3757" 1938.75 10.6753 15.8024 30.8065 14.4469 48.0005 0.2865 0.1325 0.1068 0.1945 0.3027
"3758" 1939 10.7635 15.8309 30.5346 14.4056 48.1451 0.2968 0.1375 0.1062 0.1943 0.3058
"3759" 1939.25 10.8495 15.8864 30.2581 14.3609 48.2774 0.307 0.1422 0.1057 0.194 0.308
"3760" 1939.5 10.9333 15.9669 29.9778 14.3131 48.3983 0.3171 0.1466 0.1051 0.1937 0.3094
"3761" 1939.75 11.015 16.0711 29.694 14.2622 48.508 0.3272 0.1507 0.1046 0.1932 0.3101
"3762" 1940 11.0948 16.1975 29.4072 14.2086 48.6073 0.3372 0.1546 0.1042 0.1926 0.31
"3763" 1940.25 11.1726 16.3451 29.1177 14.1524 48.6964 0.3471 0.1582 0.1037 0.192 0.3092
"3764" 1940.5 11.2486 16.5127 28.8261 14.0937 48.7757 0.3569 0.1616 0.1033 0.1913 0.3078
"3765" 1940.75 11.3228 16.6993 28.5325 14.0327 48.8457 0.3667 0.1647 0.1029 0.1906 0.3057
"3766" 1941 11.3952 16.9042 28.2373 13.9695 48.9065 0.3764 0.1676 0.1025 0.1897 0.303
"3767" 1941.25 11.4659 17.1265 27.9407 13.9042 48.9585 0.3859 0.1703 0.1021 0.1888 0.2998
"3768" 1941.5 11.5349 17.3654 27.6431 13.8369 49.0019 0.3954 0.1727 0.1017 0.1878 0.2959
"3769" 1941.75 11.6022 17.6203 27.3445 13.7677 49.0369 0.4048 0.1749 0.1014 0.1868 0.2916
"3770" 1942 11.6679 17.8905 27.0453 13.6967 49.0639 0.4141 0.1769 0.101 0.1857 0.2867
"3771" 1942.25 11.732 18.1752 26.7456 13.6241 49.0831 0.4232 0.1787 0.1007 0.1846 0.2813
"3772" 1942.5 11.7951 18.4673 26.4467 13.5504 49.0967 0.4324 0.1805 0.1005 0.1834 0.2757
"3773" 1942.75 11.8576 18.7627 26.1496 13.4763 49.1071 0.4414 0.1822 0.1004 0.1822 0.27
"3774" 1943 11.9197 19.0614 25.8545 13.4019 49.1143 0.4503 0.1838 0.1002 0.1811 0.2641
"3775" 1943.25 11.9813 19.3634 25.5613 13.327 49.1185 0.4591 0.1853 0.1001 0.1798 0.2581
"3776" 1943.5 12.0425 19.6688 25.27 13.2517 49.1195 0.4678 0.1868 0.1 0.1786 0.252
"3777" 1943.75 12.1031 19.9775 24.9806 13.1761 49.1173 0.4764 0.1881 0.0998 0.1773 0.2456
"3778" 1944 12.1632 20.2896 24.6931 13.1001 49.112 0.4849 0.1893 0.0997 0.176 0.2391
"3779" 1944.25 12.2228 20.6051 24.4077 13.0238 49.1036 0.4933 0.1905 0.0996 0.1747 0.2325
"3780" 1944.5 12.2818 20.9239 24.1241 12.9472 49.092 0.5015 0.1915 0.0994 0.1733 0.2257
"3781" 1944.75 12.3403 21.2461 23.8425 12.8702 49.0772 0.5097 0.1925 0.0993 0.1719 0.2187
"3782" 1945 12.3982 21.5716 23.5629 12.7929 49.0592 0.5177 0.1934 0.0992 0.1705 0.2116
"3783" 1945.25 12.4556 21.9005 23.2853 12.7153 49.0381 0.5257 0.1941 0.099 0.169 0.2044
"3784" 1945.5 12.5123 22.2327 23.0096 12.6373 49.0138 0.5335 0.1948 0.0989 0.1676 0.1969
"3785" 1945.75 12.5685 22.5683 22.736 12.5591 48.9863 0.5412 0.1954 0.0987 0.1661 0.1894
"3786" 1946 12.624 22.9072 22.4643 12.4807 48.9556 0.5488 0.1958 0.0986 0.1646 0.1816
"3787" 1946.25 12.6789 23.2495 22.1946 12.4019 48.9218 0.5563 0.1962 0.0985 0.163 0.1737
"3788" 1946.5 12.7332 23.5952 21.9269 12.3229 48.8848 0.5637 0.1965 0.0983 0.1615 0.1657
"3789" 1946.75 12.7868 23.9441 21.6612 12.2437 48.8446 0.571 0.1967 0.0982 0.1599 0.1575
"3790" 1947 12.8397 24.2964 21.3975 12.1642 48.8012 0.5781 0.1968 0.098 0.1582 0.1491
"3791" 1947.25 12.892 24.6521 21.1358 12.0845 48.7547 0.5852 0.1968 0.0979 0.1566 0.1406
"3792" 1947.5 12.9437 25.0099 20.8762 12.0046 48.7051 0.5921 0.1968 0.0978 0.1549 0.132
"3793" 1947.75 13 25.3253 20.6257 11.9289 48.6572 0.5997 0.1985 0.1 0.1539 0.1259
"3794" 1948 13.0572 25.5975 20.4182 11.8789 48.5542 0.6072 0.2019 0.1072 0.1537 0.1226
"3795" 1948.25 13.0985 25.8391 20.2777 11.87 48.3959 0.6124 0.2041 0.116 0.1536 0.1195
"3796" 1948.5 13.1231 26.0477 20.2101 11.9066 48.1806 0.615 0.2044 0.126 0.1535 0.1163
"3797" 1948.75 13.1299 26.2202 20.2203 11.9902 47.9055 0.6147 0.2029 0.1372 0.1534 0.113
"3798" 1949 13.1207 26.3595 20.3178 12.088 47.5778 0.6119 0.2011 0.1505 0.1537 0.1103
"3799" 1949.25 13.0973 26.4691 20.5106 12.1877 47.2049 0.6059 0.1987 0.1649 0.154 0.1078
"3800" 1949.5 13.0593 26.5477 20.8022 12.2894 46.7865 0.5965 0.1954 0.18 0.1543 0.1051
"3801" 1949.75 13.008 26.5972 21.1688 12.3936 46.3273 0.5851 0.1925 0.1974 0.155 0.1034
"3802" 1950 12.9524 26.6369 21.5388 12.5032 45.8578 0.5743 0.1908 0.2168 0.1563 0.103
"3803" 1950.25 12.895 26.6722 21.9112 12.6192 45.3865 0.5633 0.1889 0.2361 0.1576 0.1027
"3804" 1950.5 12.8359 26.7032 22.2859 12.7416 44.9137 0.5522 0.1867 0.2554 0.1589 0.1023
"3805" 1950.75 12.7752 26.7298 22.6627 12.8706 44.4395 0.541 0.1844 0.2746 0.1602 0.102
"3806" 1951 12.7127 26.7521 23.0415 13.0063 43.9639 0.5297 0.1818 0.2938 0.1615 0.1016
"3807" 1951.25 12.6485 26.7699 23.4222 13.1488 43.4872 0.5183 0.1789 0.3129 0.1627 0.1012
"3808" 1951.5 12.5827 26.7832 23.8045 13.2983 43.0093 0.5067 0.1758 0.3318 0.164 0.1009
"3809" 1951.75 12.5152 26.7919 24.1884 13.455 42.5304 0.4951 0.1724 0.3507 0.1653 0.1005
"3810" 1952 12.4461 26.7959 24.5736 13.6189 42.0505 0.4834 0.1688 0.3695 0.1665 0.1001
"3811" 1952.25 12.3753 26.7953 24.9599 13.7902 41.5697 0.4716 0.165 0.3882 0.1678 0.0998
"3812" 1952.5 12.3029 26.79 25.3471 13.9692 41.0881 0.4597 0.1608 0.4067 0.169 0.0994
"3813" 1952.75 12.2289 26.7799 25.7352 14.156 40.6058 0.4477 0.1564 0.4252 0.1703 0.099
"3814" 1953 12.1532 26.7649 26.1232 14.3507 40.123 0.4357 0.1518 0.4436 0.1715 0.0986
"3815" 1953.25 12.0777 26.7493 26.4894 14.5542 39.6449 0.4247 0.1477 0.4627 0.173 0.0989
"3816" 1953.5 12.0048 26.7386 26.8223 14.7675 39.1789 0.4148 0.1437 0.4816 0.1745 0.0994
"3817" 1953.75 11.9349 26.734 27.1199 14.9912 38.7259 0.4062 0.1397 0.5004 0.1761 0.0999
"3818" 1954 11.8682 26.7363 27.3806 15.2251 38.2867 0.3987 0.1358 0.5188 0.1777 0.1005
"3819" 1954.25 11.8062 26.7488 27.607 15.4514 37.8651 0.3927 0.1327 0.5375 0.1795 0.1015
"3820" 1954.5 11.7507 26.7629 27.8074 15.6645 37.4665 0.3877 0.1305 0.5561 0.1814 0.1031
"3821" 1954.75 11.7051 26.7596 27.9893 15.8686 37.1005 0.3834 0.1288 0.5737 0.1832 0.1052
"3822" 1955 11.6706 26.7392 28.1531 16.0637 36.7699 0.3795 0.127 0.5895 0.1847 0.1075
"3823" 1955.25 11.6478 26.7014 28.2981 16.2493 36.4761 0.3762 0.1252 0.6037 0.1859 0.1099
"3824" 1955.5 11.6374 26.6459 28.4236 16.4247 36.22 0.3732 0.1234 0.616 0.1867 0.1125
"3825" 1955.75 11.6397 26.5726 28.529 16.5893 36.0027 0.3708 0.1215 0.6266 0.1872 0.1152
"3826" 1956 11.6556 26.4812 28.6138 16.7425 35.8252 0.3689 0.1197 0.6352 0.1873 0.1181
"3827" 1956.25 11.6854 26.3717 28.6773 16.8837 35.6883 0.3674 0.1178 0.6418 0.1871 0.1211
"3828" 1956.5 11.7298 26.244 28.719 17.0123 35.5929 0.3665 0.1159 0.6465 0.1865 0.1243
"3829" 1956.75 11.7892 26.0979 28.7383 17.1277 35.5398 0.3661 0.114 0.6491 0.1854 0.1275
"3830" 1957 11.8642 25.9335 28.7349 17.2294 35.5297 0.3663 0.1121 0.6496 0.184 0.1309
"3831" 1957.25 11.9554 25.7507 28.7082 17.3168 35.5633 0.367 0.1101 0.648 0.1821 0.1344
"3832" 1957.5 12.0633 25.5495 28.6577 17.3894 35.6413 0.3682 0.1081 0.6442 0.1797 0.1379
"3833" 1957.75 12.1884 25.3299 28.5831 17.4464 35.7643 0.37 0.1061 0.6382 0.1769 0.1416
"3834" 1958 12.3314 25.0919 28.4838 17.4875 35.933 0.3724 0.104 0.6299 0.1735 0.1452
"3835" 1958.25 12.4927 24.8357 28.3597 17.512 36.1457 0.3754 0.1021 0.6196 0.1698 0.1491
"3836" 1958.5 12.676 24.5692 28.2201 17.526 36.3598 0.3794 0.1014 0.6105 0.1659 0.154
"3837" 1958.75 12.8807 24.2998 28.074 17.5352 36.5647 0.3836 0.1009 0.602 0.1618 0.1592
"3838" 1959 13.0896 24.0309 27.9255 17.5423 36.7661 0.3881 0.1008 0.5939 0.1576 0.1646
"3839" 1959.25 13.3009 23.7636 27.7761 17.5482 36.966 0.3925 0.1006 0.5859 0.1533 0.1699
"3840" 1959.5 13.5146 23.4978 27.6257 17.553 37.1644 0.397 0.1005 0.5779 0.149 0.1752
"3841" 1959.75 13.7306 23.2337 27.4744 17.5565 37.3612 0.4015 0.1004 0.5699 0.1447 0.1804
"3842" 1960 13.949 22.9712 27.3222 17.5589 37.5563 0.406 0.1002 0.562 0.1403 0.1855
"3843" 1960.25 14.1695 22.7104 27.1692 17.5601 37.7498 0.4106 0.1001 0.5541 0.1358 0.1907
"3844" 1960.5 14.3778 22.453 27.0176 17.5617 37.9453 0.4153 0.1003 0.5467 0.1318 0.1961
"3845" 1960.75 14.5668 22.2018 26.8711 17.56 38.1486 0.4199 0.1009 0.5392 0.1282 0.2016
"3846" 1961 14.7386 21.9631 26.7383 17.5388 38.3516 0.4246 0.1028 0.5329 0.1253 0.2076
"3847" 1961.25 14.8966 21.7496 26.636 17.5013 38.5192 0.4288 0.1058 0.529 0.123 0.2138
"3848" 1961.5 15.0423 21.564 26.5685 17.4494 38.6533 0.4318 0.1088 0.5261 0.1208 0.2193
"3849" 1961.75 15.1759 21.4056 26.5351 17.3841 38.7554 0.4337 0.1118 0.5242 0.1188 0.224
"3850" 1962 15.2978 21.2729 26.5348 17.3062 38.8269 0.4344 0.1148 0.5231 0.1169 0.2278
"3851" 1962.25 15.4084 21.1647 26.5664 17.2165 38.8691 0.434 0.1177 0.5227 0.1151 0.231
"3852" 1962.5 15.5079 21.0796 26.6287 17.1158 38.8834 0.4325 0.1205 0.5231 0.1134 0.2333
"3853" 1962.75 15.5968 21.0164 26.7205 17.0049 38.8711 0.43 0.1231 0.5242 0.1118 0.235
"3854" 1963 15.6753 20.9737 26.8404 16.8845 38.8337 0.4265 0.1257 0.5259 0.1103 0.236
"3855" 1963.25 15.744 20.9504 26.9873 16.7553 38.7724 0.422 0.1281 0.5282 0.1088 0.2363
"3856" 1963.5 15.8031 20.9451 27.16 16.6182 38.6885 0.4166 0.1304 0.531 0.1075 0.2361
"3857" 1963.75 15.8531 20.9566 27.3573 16.4736 38.5834 0.4103 0.1326 0.5343 0.1062 0.2352
"3858" 1964 15.8942 20.9839 27.578 16.3223 38.4582 0.4032 0.1346 0.538 0.105 0.2338
"3859" 1964.25 15.927 21.0256 27.8208 16.1649 38.3143 0.3953 0.1365 0.5422 0.1039 0.2318
"3860" 1964.5 15.9518 21.0807 28.0847 16.0019 38.1527 0.3866 0.1382 0.5467 0.1028 0.2294
"3861" 1964.75 15.9689 21.1482 28.3684 15.834 37.9747 0.3772 0.1398 0.5516 0.1018 0.2264
"3862" 1965 15.9787 21.2269 28.6709 15.6616 37.7813 0.3671 0.1412 0.5568 0.1008 0.2231
"3863" 1965.25 15.9816 21.3159 28.991 15.4853 37.5736 0.3564 0.1425 0.5623 0.0999 0.2194
"3864" 1965.5 15.978 21.4142 29.3277 15.3055 37.3528 0.345 0.1436 0.5681 0.0991 0.2152
"3865" 1965.75 15.9682 21.5208 29.6798 15.1228 37.1198 0.3332 0.1446 0.5741 0.0983 0.2108
"3866" 1966 15.9525 21.6349 30.0462 14.9375 36.8756 0.3207 0.1455 0.5803 0.0975 0.206
"3867" 1966.25 15.9314 21.7555 30.4261 14.7501 36.6212 0.3078 0.1463 0.5867 0.0968 0.201
"3868" 1966.5 15.9051 21.8819 30.8184 14.5609 36.3575 0.2945 0.1469 0.5933 0.0962 0.1957
"3869" 1966.75 15.874 22.0132 31.222 14.3704 36.0854 0.2807 0.1474 0.6001 0.0956 0.1902
"3870" 1967 15.8387 22.1492 31.6321 14.179 35.8062 0.2668 0.148 0.6072 0.0951 0.1847
"3871" 1967.25 15.8002 22.2916 32.0407 13.9878 35.5225 0.2531 0.1488 0.6148 0.0947 0.1792
"3872" 1967.5 15.7593 22.4409 32.4483 13.7972 35.2356 0.2393 0.1496 0.6224 0.0944 0.1735
"3873" 1967.75 15.716 22.5963 32.8552 13.6073 34.946 0.2255 0.1502 0.6301 0.0941 0.1676
"3874" 1968 15.6705 22.7574 33.2613 13.4183 34.6538 0.2117 0.1507 0.6377 0.0938 0.1616
"3875" 1968.25 15.6228 22.9233 33.6669 13.2303 34.3594 0.1979 0.1512 0.6453 0.0935 0.1553
"3876" 1968.5 15.5731 23.0934 34.072 13.0434 34.0632 0.184 0.1515 0.653 0.0932 0.149
"3877" 1968.75 15.5218 23.264 34.4772 12.8578 33.7657 0.1702 0.1519 0.6607 0.093 0.1427
"3878" 1969 15.4691 23.4334 34.8835 12.6738 33.4679 0.1564 0.1523 0.6685 0.0928 0.1364
"3879" 1969.25 15.4153 23.6017 35.2909 12.4915 33.17 0.1425 0.1526 0.6763 0.0926 0.1301
"3880" 1969.5 15.3604 23.7671 35.6997 12.3109 32.8721 0.1286 0.153 0.6841 0.0925 0.1239
"3881" 1969.75 15.3078 23.8628 36.0661 12.1371 32.5892 0.1195 0.1602 0.7001 0.095 0.1253
"3882" 1970 15.237 23.9032 36.35 11.9858 32.3673 0.1158 0.1728 0.721 0.1 0.1329
"3883" 1970.25 15.1489 23.9137 36.5877 11.8612 32.2196 0.1131 0.1843 0.7381 0.1051 0.1406
"3884" 1970.5 15.0473 23.9002 36.7876 11.7612 32.1413 0.1109 0.1938 0.7506 0.1099 0.1474
"3885" 1970.75 14.934 23.8655 36.9537 11.6833 32.1263 0.1089 0.2013 0.7587 0.1144 0.1533
"3886" 1971 14.8106 23.812 37.0893 11.6253 32.1688 0.1071 0.207 0.7627 0.1186 0.1584
"3887" 1971.25 14.6784 23.7414 37.1968 11.5851 32.2636 0.1055 0.2111 0.7629 0.1225 0.1626
"3888" 1971.5 14.5386 23.6556 37.2786 11.5609 32.4065 0.104 0.2136 0.7597 0.126 0.1661
"3889" 1971.75 14.3921 23.5561 37.3369 11.5512 32.5933 0.1027 0.2146 0.7533 0.1293 0.1688
"3890" 1972 14.2399 23.4441 37.3735 11.5544 32.8205 0.1015 0.2143 0.7439 0.1322 0.1709
"3891" 1972.25 14.0828 23.3209 37.3899 11.5693 33.0848 0.1004 0.2128 0.7318 0.1349 0.1722
"3892" 1972.5 13.9213 23.1875 37.3878 11.5946 33.3834 0.0994 0.2101 0.7172 0.1373 0.173
"3893" 1972.75 13.7563 23.045 37.3685 11.6294 33.7134 0.0984 0.2064 0.7002 0.1395 0.1732
"3894" 1973 13.5882 22.8942 37.3333 11.6725 34.0724 0.0976 0.2017 0.681 0.1414 0.1729
"3895" 1973.25 13.4176 22.7361 37.2834 11.7231 34.458 0.0968 0.1961 0.6599 0.1431 0.172
"3896" 1973.5 13.2456 22.5725 37.2223 11.7808 34.8532 0.0964 0.1904 0.6384 0.1449 0.1713
"3897" 1973.75 13.0742 22.4072 37.1559 11.8458 35.2473 0.0961 0.1847 0.6171 0.1466 0.1707
"3898" 1974 12.9038 22.2407 37.0854 11.9181 35.6412 0.0959 0.1785 0.5954 0.1483 0.1699
"3899" 1974.25 12.7343 22.0731 37.011 11.9973 36.035 0.0956 0.172 0.5735 0.1498 0.169
"3900" 1974.5 12.566 21.9046 36.9327 12.083 36.4287 0.0954 0.1651 0.5514 0.1512 0.1679
"3901" 1974.75 12.3987 21.7353 36.8507 12.1749 36.8223 0.0952 0.158 0.5289 0.1526 0.1666
"3902" 1975 12.2326 21.5651 36.765 12.2728 37.2159 0.095 0.1504 0.5062 0.1538 0.1651
"3903" 1975.25 12.0676 21.3944 36.676 12.3752 37.6094 0.0948 0.1427 0.4834 0.155 0.1635
"3904" 1975.5 11.9042 21.2236 36.5847 12.4778 38.0041 0.0947 0.1349 0.4604 0.1561 0.1619
"3905" 1975.75 11.7424 21.053 36.4913 12.5805 38.4003 0.0946 0.127 0.4372 0.1571 0.1602
"3906" 1976 11.5826 20.8834 36.3976 12.6837 38.7887 0.0946 0.1195 0.4149 0.1583 0.1588
"3907" 1976.25 11.4259 20.7171 36.3077 12.7754 39.1669 0.095 0.113 0.394 0.1597 0.1581
"3908" 1976.5 11.274 20.5554 36.2276 12.8369 39.542 0.0957 0.1084 0.3747 0.1614 0.1584
"3909" 1976.75 11.1312 20.3843 36.1439 12.8831 39.893 0.0983 0.1075 0.3607 0.1643 0.1618
"3910" 1977 11.003 20.2105 36.0525 12.9264 40.2374 0.1012 0.1071 0.3475 0.167 0.1657
"3911" 1977.25 10.8896 20.0351 35.9552 12.9675 40.577 0.1044 0.1067 0.3345 0.1695 0.1696
"3912" 1977.5 10.7913 19.8581 35.8522 13.0064 40.9117 0.1076 0.1063 0.3216 0.1716 0.1735
"3913" 1977.75 10.7079 19.6795 35.7434 13.0431 41.2414 0.1111 0.1059 0.3088 0.1734 0.1773
"3914" 1978 10.6397 19.4995 35.6289 13.0776 41.566 0.1147 0.1055 0.2962 0.1749 0.1812
"3915" 1978.25 10.5867 19.3181 35.5088 13.1098 41.8852 0.1184 0.1051 0.2837 0.176 0.185
"3916" 1978.5 10.5491 19.1354 35.3831 13.1396 42.1989 0.1223 0.1047 0.2714 0.1768 0.1889
"3917" 1978.75 10.527 18.9515 35.2518 13.1672 42.5067 0.1263 0.1043 0.2593 0.1773 0.1927
"3918" 1979 10.5207 18.7663 35.1149 13.1924 42.8086 0.1304 0.1039 0.2474 0.1775 0.1965
"3919" 1979.25 10.5305 18.5799 34.9725 13.2152 43.1042 0.1347 0.1035 0.2356 0.1773 0.2002
"3920" 1979.5 10.5565 18.3923 34.8246 13.2355 43.3934 0.1392 0.1031 0.224 0.1768 0.204
